,index,User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors,Fraud,trans_date_trans_time,Trans_hour,Day_of_week,MCC_Category,Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,index,cc_num,val_for_agg,trans_date,hist_trans_60d,hist_trans_24h,hist_fraud_trans_24h,hist_fraud_trans_2h,hist_trans_avg_amt_60d
253,251,1,2,2008,11,3,14:37,104.56,Swipe Transaction,6.12657E+18,Little Neck,NY,11363,7538,,No,2008/11/3 14:37,14,Monday,Business Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/3,39,2,0,0,79.20564103
254,252,1,2,2008,11,4,4:30,147.45,Swipe Transaction,-6.09472E+18,Little Neck,NY,11363,4900,,No,2008/11/4 4:30,4,Tuesday,Utility Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/4,40,1,0,0,79.8395
255,253,1,2,2008,11,4,12:47,24.62,Swipe Transaction,-6.09472E+18,Little Neck,NY,11363,4900,,No,2008/11/4 12:47,12,Tuesday,Utility Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/4,40,2,0,0,79.8395
256,254,1,2,2008,11,5,18:00,68.1,Swipe Transaction,4.31886E+18,Little Neck,NY,11363,5812,,No,2008/11/5 18:00,18,Wednesday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/5,42,3,0,0,80.13452381
257,255,1,2,2008,11,6,22:18,100,Swipe Transaction,-4.28247E+18,Oakland Gardens,NY,11364,4829,,No,2008/11/6 22:18,22,Thursday,Utility Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/6,43,1,0,0,79.85465116
258,256,1,2,2008,11,7,4:39,132.92,Swipe Transaction,-6.09472E+18,Little Neck,NY,11363,4900,,No,2008/11/7 4:39,4,Friday,Utility Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/7,44,1,0,0,80.3125
259,257,1,2,2008,11,7,6:38,273.46,Swipe Transaction,-2.91654E+18,Fresh Meadows,NY,11365,5712,,No,2008/11/7 6:38,6,Friday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/7,44,2,0,0,80.3125
260,258,1,2,2008,11,7,18:45,90.37,Swipe Transaction,-7.05207E+18,Little Neck,NY,11363,5814,,No,2008/11/7 18:45,18,Friday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/7,44,3,0,0,80.3125
261,259,1,2,2008,11,8,17:37,130.06,Swipe Transaction,-5.65725E+18,Little Neck,NY,11363,5411,,No,2008/11/8 17:37,17,Saturday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/8,47,4,0,0,85.75531915
262,260,1,2,2008,11,11,4:59,166.1,Swipe Transaction,-6.09472E+18,Little Neck,NY,11363,4900,,No,2008/11/11 4:59,4,Tuesday,Utility Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/11,48,2,0,0,86.67833333
263,261,1,2,2008,11,12,18:48,63.95,Swipe Transaction,-5.0235E+18,Little Neck,NY,11363,5812,,No,2008/11/12 18:48,18,Wednesday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/12,49,1,0,0,88.29918367
264,262,1,2,2008,11,13,6:20,18.72,Swipe Transaction,-4.79124E+18,Little Neck,NY,11363,5921,,No,2008/11/13 6:20,6,Thursday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/13,50,1,0,0,86.45745098
265,263,1,2,2008,11,13,6:34,99.56,Online Transaction,4.24134E+18, ONLINE,,,4814,,No,2008/11/13 6:34,6,Thursday,Utility Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/13,50,2,0,0,86.45745098
266,264,1,2,2008,11,13,6:36,47.55,Swipe Transaction,-8.72734E+18,Little Neck,NY,11363,5655,,No,2008/11/13 6:36,6,Thursday,Clothing Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/13,50,3,0,0,86.45745098
267,265,1,2,2008,11,14,6:59,106.77,Swipe Transaction,1.98019E+18,Little Neck,NY,11363,5661,,No,2008/11/14 6:59,6,Friday,Clothing Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/14,53,4,0,0,85.97056604
268,266,1,2,2008,11,16,17:46,101.57,Swipe Transaction,-2.16533E+18,Fresh Meadows,NY,11365,5311,,No,2008/11/16 17:46,17,Sunday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/16,54,1,0,0,86.35574074
269,267,1,2,2008,11,17,22:05,72.85,Swipe Transaction,5.56161E+18,Little Neck,NY,11363,7230,,No,2008/11/17 22:05,22,Monday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/17,55,1,0,0,86.63236364
270,268,1,2,2008,11,19,6:35,127.58,Swipe Transaction,8.18129E+18,East Elmhurst,NY,11369,5661,"Insufficient Balance,",No,2008/11/19 6:35,6,Wednesday,Clothing Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/19,56,1,0,0,86.38625
271,269,1,2,2008,11,19,6:39,116.23,Swipe Transaction,8.18129E+18,East Elmhurst,NY,11369,5661,,No,2008/11/19 6:39,6,Wednesday,Clothing Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/19,56,1,0,0,86.38625
272,270,1,2,2008,11,21,7:10,14.94,Swipe Transaction,1.79919E+18,Little Neck,NY,11363,5499,,No,2008/11/21 7:10,7,Friday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/21,58,2,0,0,87.61103448
273,271,1,2,2008,11,24,21:26,265,Swipe Transaction,-1.00748E+18,Anchorage,AK,99504,3780,,No,2008/11/24 21:26,21,Monday,(T&E) Lodging,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/24,59,1,0,0,86.37932203
274,272,1,2,2008,11,25,5:15,20.6,Online Transaction,6.45521E+18, ONLINE,,,5815,,No,2008/11/25 5:15,5,Tuesday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/25,60,1,0,0,88.22918033
275,273,1,2,2008,11,25,18:31,176.66,Swipe Transaction,-1.00748E+18,Anchorage,AK,99504,3780,,No,2008/11/25 18:31,18,Tuesday,(T&E) Lodging,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/25,60,2,0,0,88.22918033
276,274,1,2,2008,11,25,18:55,-265,Swipe Transaction,-1.00748E+18,Anchorage,AK,99504,3780,,No,2008/11/25 18:55,18,Tuesday,(T&E) Lodging,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/25,60,3,0,0,88.22918033
277,275,1,2,2008,11,26,4:44,108.04,Swipe Transaction,-6.09472E+18,Little Neck,NY,11363,4900,,No,2008/11/26 4:44,4,Wednesday,Utility Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/26,63,4,0,0,84.02603175
278,276,1,2,2008,11,26,6:41,115.39,Swipe Transaction,4.93736E+18,Little Neck,NY,11363,5300,,No,2008/11/26 6:41,6,Wednesday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/26,63,4,0,0,84.02603175
279,277,1,2,2008,11,26,13:00,27.02,Online Transaction,4.24134E+18, ONLINE,,,4814,,No,2008/11/26 13:00,13,Wednesday,Utility Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/26,63,4,0,0,84.02603175
280,278,1,2,2008,11,27,8:08,92.53,Swipe Transaction,1.79919E+18,Little Neck,NY,11363,5499,,No,2008/11/27 8:08,8,Thursday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/27,66,5,0,0,84.00136364
281,279,1,2,2008,11,27,8:14,78,Swipe Transaction,1.79919E+18,Little Neck,NY,11363,5499,,No,2008/11/27 8:14,8,Thursday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/27,66,2,0,0,84.00136364
282,280,1,2,2008,11,27,8:25,-78,Swipe Transaction,1.79919E+18,Little Neck,NY,11363,5499,,No,2008/11/27 8:25,8,Thursday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/27,66,3,0,0,84.00136364
283,281,1,2,2008,11,28,10:48,51.98,Swipe Transaction,-3.22224E+18,Little Neck,NY,11363,5651,,No,2008/11/28 10:48,10,Friday,Clothing Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/28,69,4,0,0,81.69014493
284,282,1,2,2008,11,29,13:59,76.24,Swipe Transaction,-6.73834E+18,Corona,NY,11368,7538,,No,2008/11/29 13:59,13,Saturday,Business Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_2,1,2008/11/29,70,1,0,0,81.26571429
285,283,1,4,2008,10,3,6:49,73.19,Swipe Transaction,8.38425E+17,New York,NY,10281,4814,,No,2008/10/3 6:49,6,Friday,Utility Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/10/3,71,1,0,0,81.19492958
286,284,1,4,2008,10,5,9:01,4.07,Swipe Transaction,7.96751E+18,New York,NY,10101,5300,,No,2008/10/5 9:01,9,Sunday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/10/5,1,1,0,0,38.63
287,285,1,4,2008,10,5,14:23,93.24,Swipe Transaction,-3.34594E+18,New York,NY,10128,7538,,No,2008/10/5 14:23,14,Sunday,Business Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/10/5,1,1,0,0,38.63
288,286,1,4,2008,10,12,10:14,59.18,Swipe Transaction,6.66197E+18,Fresh Meadows,NY,11365,5211,,No,2008/10/12 10:14,10,Sunday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/10/12,3,2,0,0,56.83333333
289,287,1,4,2008,10,14,22:29,62.08,Swipe Transaction,5.56161E+18,Little Neck,NY,11363,7230,,No,2008/10/14 22:29,22,Tuesday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/10/14,4,1,0,0,57.42
290,288,1,4,2008,10,18,13:38,89.05,Swipe Transaction,-3.49962E+18,Little Neck,NY,11363,7538,,No,2008/10/18 13:38,13,Saturday,Business Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/10/18,5,1,0,0,58.352
291,289,1,4,2008,10,19,18:41,62.56,Swipe Transaction,-7.05207E+18,Little Neck,NY,11363,5814,,No,2008/10/19 18:41,18,Sunday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/10/19,6,1,0,0,63.46833333
292,290,1,4,2008,10,21,5:01,18.37,Online Transaction,6.45521E+18, ONLINE,,,5815,,No,2008/10/21 5:01,5,Tuesday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/10/21,7,1,0,0,63.33857143
293,291,1,4,2008,10,22,13:06,0.44,Swipe Transaction,-5.47568E+18,Rego Park,NY,11374,5942,,No,2008/10/22 13:06,13,Wednesday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/10/22,8,1,0,0,57.7175
294,292,1,4,2008,10,24,6:51,13.53,Swipe Transaction,-4.79124E+18,Little Neck,NY,11363,5921,,No,2008/10/24 6:51,6,Friday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/10/24,9,1,0,0,51.35333333
295,293,1,4,2008,10,25,6:09,7.51,Swipe Transaction,-5.16204E+18,Little Neck,NY,11363,5541,,No,2008/10/25 6:09,6,Saturday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/10/25,10,1,0,0,47.571
296,294,1,4,2008,10,26,10:06,54.44,Swipe Transaction,-6.76107E+18,Corona,NY,11368,5310,,No,2008/10/26 10:06,10,Sunday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/10/26,11,2,0,0,43.92909091
297,295,1,4,2008,11,2,13:14,10.11,Swipe Transaction,-5.65725E+18,Little Neck,NY,11363,5411,,No,2008/11/2 13:14,13,Sunday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/2,12,1,0,0,44.805
298,296,1,4,2008,11,4,13:59,7.77,Swipe Transaction,-7.05207E+18,Little Neck,NY,11363,5814,,No,2008/11/4 13:59,13,Tuesday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/4,13,1,0,0,42.13615385
299,297,1,4,2008,11,8,22:13,96.12,Swipe Transaction,5.56161E+18,Little Neck,NY,11363,7230,,No,2008/11/8 22:13,22,Saturday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/8,14,1,0,0,39.68142857
300,298,1,4,2008,11,9,6:50,87.56,Swipe Transaction,1.10189E+18,Little Neck,NY,11363,5310,,No,2008/11/9 6:50,6,Sunday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/9,15,1,0,0,43.444
301,299,1,4,2008,11,11,10:16,66.58,Swipe Transaction,1.91348E+18,Fresh Meadows,NY,11366,5300,,No,2008/11/11 10:16,10,Tuesday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/11,16,2,0,0,46.20125
302,300,1,4,2008,11,15,15:06,17.33,Swipe Transaction,6.09856E+18,Elmhurst,NY,11373,4214,,No,2008/11/15 15:06,15,Saturday,Transportation Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/15,17,1,0,0,47.4
303,301,1,4,2008,11,16,8:03,56,Swipe Transaction,-5.16204E+18,Little Neck,NY,11363,5541,,No,2008/11/16 8:03,8,Sunday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/16,18,1,0,0,43.83
304,302,1,4,2008,11,16,8:09,97.3,Swipe Transaction,-5.16204E+18,Little Neck,NY,11363,5541,,No,2008/11/16 8:09,8,Sunday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/16,18,2,0,0,43.83
305,303,1,4,2008,11,16,8:15,-56,Swipe Transaction,-5.16204E+18,Little Neck,NY,11363,5541,,No,2008/11/16 8:15,8,Sunday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/16,18,3,0,0,43.83
306,304,1,4,2008,11,16,18:34,57.39,Swipe Transaction,-7.05207E+18,Little Neck,NY,11363,5814,,No,2008/11/16 18:34,18,Sunday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/16,18,4,0,0,43.83
307,305,1,4,2008,11,18,10:26,59.05,Swipe Transaction,-5.65725E+18,Little Neck,NY,11363,5411,,No,2008/11/18 10:26,10,Tuesday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/18,22,4,0,0,44.44636364
308,306,1,4,2008,11,19,21:14,27.85,Swipe Transaction,2.13217E+18,Little Neck,NY,11363,5813,,No,2008/11/19 21:14,21,Wednesday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/19,23,1,0,0,45.08130435
309,307,1,4,2008,11,22,21:25,14.9,Swipe Transaction,2.13217E+18,Little Neck,NY,11363,5813,,No,2008/11/22 21:25,21,Saturday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/22,24,1,0,0,44.36333333
310,308,1,4,2008,11,24,10:23,64.52,Swipe Transaction,6.4899E+18,Little Neck,NY,11363,5211,,No,2008/11/24 10:23,10,Monday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/24,25,1,0,0,43.1848
311,309,1,4,2008,11,28,13:01,13.06,Swipe Transaction,-7.05207E+18,Little Neck,NY,11363,5814,,No,2008/11/28 13:01,13,Friday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/28,26,1,0,0,44.00538462
312,310,1,4,2008,11,29,18:45,60.37,Swipe Transaction,-7.05207E+18,Little Neck,NY,11363,5814,,No,2008/11/29 18:45,18,Saturday,Miscellaneous Stores,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/29,27,1,0,0,42.85925926
313,311,1,4,2008,11,30,7:08,74.27,Swipe Transaction,-3.39554E+18,Oakland Gardens,NY,11364,5311,,No,2008/11/30 7:08,7,Sunday,Retail Outlet Services,Sasha Sadr,53,68,1966,12,Female,3606 Federal Boulevard,,Little Neck,NY,11363,40.76,-73.74,"$37,891 ","$77,254 ","$191,349 ",701,5,1,1_4,1,2008/11/30,28,1,0,0,43.48464286
314,312,2,1,2008,10,1,4:44,46.77,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/10/1 4:44,4,Wednesday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/10/1,1,3,0,0,31.36615385
315,313,2,1,2008,10,1,9:35,46.68,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/10/1 9:35,9,Wednesday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/10/1,1,1,0,0,31.36615385
316,314,2,1,2008,10,1,10:44,13.05,Swipe Transaction,4.72291E+18,Alhambra,CA,91801,5411,,No,2008/10/1 10:44,10,Wednesday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/10/1,1,2,0,0,31.36615385
317,315,2,1,2008,10,1,11:11,23.24,Swipe Transaction,1.91348E+18,Alhambra,CA,91801,5300,,No,2008/10/1 11:11,11,Wednesday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/10/1,1,3,0,0,31.36615385
318,316,2,1,2008,10,1,15:34,40,Swipe Transaction,-4.28247E+18,Chula Vista,CA,91910,4829,,No,2008/10/1 15:34,15,Wednesday,Utility Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/10/1,1,4,0,0,31.36615385
319,317,2,1,2008,10,1,23:32,1.87,Swipe Transaction,6.6665E+18,West Covina,CA,91792,5499,,No,2008/10/1 23:32,23,Wednesday,Retail Outlet Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/10/1,1,5,0,0,31.36615385
320,318,2,1,2008,10,2,6:40,11.3,Swipe Transaction,6.04253E+18,West Covina,CA,91792,5912,,No,2008/10/2 6:40,6,Thursday,Miscellaneous Stores,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/10/2,6,6,0,0,26.13
321,319,2,1,2008,10,2,9:50,45.62,Online Transaction,-6.45844E+18, ONLINE,,,4784,,No,2008/10/2 9:50,9,Thursday,Transportation Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/10/2,6,6,0,0,26.13
322,320,2,1,2008,10,2,15:07,152.32,Swipe Transaction,-4.5855E+18,West Covina,CA,91792,4900,,No,2008/10/2 15:07,15,Thursday,Utility Services,Saanvi Lee,81,67,1938,11,Female,766 Third Drive,,West Covina,CA,91792,34.02,-117.89,"$22,681 ","$33,483 ",$196 ,698,5,2,2_1,1,2008/10/2,6,6,0,0,26.13
